State,longitude,latitude,sunshine_category
NSW,152.875,-32.375,7
NSW,153.125,-32.375,7
NSW,153.375,-32.375,7
NSW,153.625,-32.375,7
NSW,153.875,-32.375,7
NSW,141.125,-32.625,8
NSW,141.375,-32.625,7
NSW,141.625,-32.625,7
NSW,141.875,-32.625,7
NSW,142.125,-32.625,7
NSW,142.375,-32.625,7
NSW,142.625,-32.625,7
NSW,142.875,-32.625,7
NSW,143.125,-32.625,7
NSW,143.375,-32.625,7
NSW,143.625,-32.625,8
NSW,143.875,-32.625,8
NSW,144.125,-32.625,8
NSW,144.375,-32.625,8
NSW,144.625,-32.625,8
NSW,144.875,-32.625,8
NSW,145.125,-32.625,8
NSW,145.375,-32.625,8
NSW,145.625,-32.625,8
NSW,145.875,-32.625,8
NSW,146.125,-32.625,8
NSW,146.375,-32.625,8
NSW,146.625,-32.625,8
NSW,146.875,-32.625,8
NSW,147.125,-32.625,8
NSW,147.375,-32.625,8
NSW,147.625,-32.625,8
NSW,147.875,-32.625,7
NSW,148.125,-32.625,7
NSW,148.375,-32.625,7
NSW,148.625,-32.625,7
NSW,148.875,-32.625,7
NSW,149.125,-32.625,7
NSW,149.375,-32.625,7
NSW,149.625,-32.625,7
NSW,149.875,-32.625,7
NSW,150.125,-32.625,7
NSW,150.375,-32.625,7
NSW,150.625,-32.625,7
NSW,150.875,-32.625,7
NSW,151.125,-32.625,7
NSW,151.375,-32.625,7
NSW,151.625,-32.625,7
NSW,151.875,-32.625,7
NSW,152.125,-32.625,7
NSW,152.375,-32.625,7
NSW,152.625,-32.625,7
NSW,152.875,-32.625,7
NSW,153.125,-32.625,7
NSW,153.375,-32.625,7
NSW,153.625,-32.625,7
NSW,153.875,-32.625,7
NSW,141.125,-32.875,8
NSW,141.375,-32.875,8
NSW,141.625,-32.875,8
NSW,141.875,-32.875,7
NSW,142.125,-32.875,7
NSW,142.375,-32.875,7
NSW,142.625,-32.875,7
NSW,142.875,-32.875,7
NSW,143.125,-32.875,7
NSW,143.375,-32.875,7
NSW,143.625,-32.875,7
NSW,143.875,-32.875,8
NSW,144.125,-32.875,8
NSW,144.375,-32.875,8
NSW,144.625,-32.875,8
NSW,144.875,-32.875,8
NSW,145.125,-32.875,8
NSW,145.375,-32.875,8
NSW,145.625,-32.875,8
NSW,145.875,-32.875,8
NSW,146.125,-32.875,8
NSW,146.375,-32.875,8
NSW,146.625,-32.875,8
NSW,146.875,-32.875,8
NSW,147.125,-32.875,8
NSW,147.375,-32.875,7
NSW,147.625,-32.875,7
NSW,147.875,-32.875,7
NSW,148.125,-32.875,7
NSW,148.375,-32.875,7
NSW,148.625,-32.875,7
NSW,148.875,-32.875,7
NSW,149.125,-32.875,7
NSW,149.375,-32.875,7
NSW,149.625,-32.875,7
NSW,149.875,-32.875,7
NSW,150.125,-32.875,7
NSW,150.375,-32.875,7
NSW,150.625,-32.875,7
NSW,150.875,-32.875,7
NSW,151.125,-32.875,7
NSW,151.375,-32.875,7
NSW,151.625,-32.875,7
NSW,151.875,-32.875,7
NSW,152.125,-32.875,7
NSW,152.375,-32.875,6
NSW,152.625,-32.875,6
NSW,152.875,-32.875,7
NSW,153.125,-32.875,7
NSW,153.375,-32.875,7
NSW,153.625,-32.875,7
NSW,153.875,-32.875,7
NSW,141.125,-33.125,8
NSW,141.375,-33.125,8
NSW,141.625,-33.125,8
NSW,141.875,-33.125,8
NSW,142.125,-33.125,8
NSW,142.375,-33.125,7
NSW,142.625,-33.125,7
NSW,142.875,-33.125,7
NSW,143.125,-33.125,7
NSW,143.375,-33.125,7
NSW,143.625,-33.125,7
NSW,143.875,-33.125,8
NSW,144.125,-33.125,8
NSW,144.375,-33.125,8
NSW,144.625,-33.125,8
NSW,144.875,-33.125,8
NSW,145.125,-33.125,8
NSW,145.375,-33.125,8
NSW,145.625,-33.125,8
NSW,145.875,-33.125,8
NSW,146.125,-33.125,8
NSW,146.375,-33.125,8
NSW,146.625,-33.125,8
NSW,146.875,-33.125,8
NSW,147.125,-33.125,7
NSW,147.375,-33.125,7
NSW,147.625,-33.125,7
NSW,147.875,-33.125,7
NSW,148.125,-33.125,7
NSW,148.375,-33.125,7
NSW,148.625,-33.125,7
NSW,148.875,-33.125,7
NSW,149.125,-33.125,7
NSW,149.375,-33.125,7
NSW,149.625,-33.125,7
NSW,149.875,-33.125,7
NSW,150.125,-33.125,7
NSW,150.375,-33.125,7
NSW,150.625,-33.125,7
NSW,150.875,-33.125,7
NSW,151.125,-33.125,7
NSW,151.375,-33.125,6
NSW,151.625,-33.125,6
NSW,151.875,-33.125,6
NSW,152.125,-33.125,6
NSW,152.375,-33.125,6
NSW,152.625,-33.125,6
NSW,152.875,-33.125,6
NSW,153.125,-33.125,6
NSW,153.375,-33.125,6
NSW,153.625,-33.125,6
NSW,153.875,-33.125,7
NSW,141.125,-33.375,8
NSW,141.375,-33.375,8
NSW,141.625,-33.375,8
NSW,141.875,-33.375,8
NSW,142.125,-33.375,8
NSW,142.375,-33.375,7
NSW,142.625,-33.375,7
NSW,142.875,-33.375,7
NSW,143.125,-33.375,7
NSW,143.375,-33.375,7
NSW,143.625,-33.375,7
NSW,143.875,-33.375,8
NSW,144.125,-33.375,8
NSW,144.375,-33.375,8
NSW,144.625,-33.375,8
NSW,144.875,-33.375,8
NSW,145.125,-33.375,8
NSW,145.375,-33.375,8
NSW,145.625,-33.375,8
NSW,145.875,-33.375,8
NSW,146.125,-33.375,8
NSW,146.375,-33.375,8
NSW,146.625,-33.375,7
NSW,146.875,-33.375,7
NSW,147.125,-33.375,7
NSW,147.375,-33.375,7
NSW,147.625,-33.375,7
NSW,147.875,-33.375,7
NSW,148.125,-33.375,7
NSW,148.375,-33.375,7
NSW,148.625,-33.375,7
NSW,148.875,-33.375,7
NSW,149.125,-33.375,7
NSW,149.375,-33.375,7
NSW,149.625,-33.375,7
NSW,149.875,-33.375,7
NSW,150.125,-33.375,7
NSW,150.375,-33.375,7
NSW,150.625,-33.375,7
NSW,150.875,-33.375,6
NSW,151.125,-33.375,6
NSW,151.375,-33.375,6
NSW,151.625,-33.375,6
NSW,151.875,-33.375,6
NSW,152.125,-33.375,6
NSW,152.375,-33.375,6
NSW,152.625,-33.375,6
NSW,152.875,-33.375,6
NSW,153.125,-33.375,6
NSW,153.375,-33.375,6
NSW,153.625,-33.375,6
NSW,153.875,-33.375,7
NSW,141.125,-33.625,8
NSW,141.375,-33.625,8
NSW,141.625,-33.625,8
NSW,141.875,-33.625,8
NSW,142.125,-33.625,8
NSW,142.375,-33.625,8
NSW,142.625,-33.625,7
NSW,142.875,-33.625,7
NSW,143.125,-33.625,7
NSW,143.375,-33.625,7
NSW,143.625,-33.625,8
NSW,143.875,-33.625,8
NSW,144.125,-33.625,8
NSW,144.375,-33.625,8
NSW,144.625,-33.625,8
NSW,144.875,-33.625,8
NSW,145.125,-33.625,8
NSW,145.375,-33.625,8
NSW,145.625,-33.625,8
NSW,145.875,-33.625,8
NSW,146.125,-33.625,7
NSW,146.375,-33.625,7
NSW,146.625,-33.625,7
NSW,146.875,-33.625,7
NSW,147.125,-33.625,7
NSW,147.375,-33.625,7
NSW,147.625,-33.625,7
NSW,147.875,-33.625,7
NSW,148.125,-33.625,7
NSW,148.375,-33.625,7
NSW,148.625,-33.625,7
NSW,148.875,-33.625,7
NSW,149.125,-33.625,7
NSW,149.375,-33.625,7
NSW,149.625,-33.625,7
NSW,149.875,-33.625,7
NSW,150.125,-33.625,7
NSW,150.375,-33.625,7
NSW,150.625,-33.625,6
NSW,150.875,-33.625,6
NSW,151.125,-33.625,6
NSW,151.375,-33.625,6
NSW,151.625,-33.625,6
NSW,151.875,-33.625,6
NSW,152.125,-33.625,6
NSW,152.375,-33.625,6
NSW,152.625,-33.625,6
NSW,152.875,-33.625,6
NSW,153.125,-33.625,6
NSW,153.375,-33.625,6
NSW,153.625,-33.625,6
NSW,153.875,-33.625,6
NSW,141.125,-33.875,8
NSW,141.375,-33.875,8
NSW,141.625,-33.875,8
NSW,141.875,-33.875,8
NSW,142.125,-33.875,8
NSW,142.375,-33.875,8
NSW,142.625,-33.875,8
NSW,142.875,-33.875,7
NSW,143.125,-33.875,7
NSW,143.375,-33.875,8
NSW,143.625,-33.875,8
NSW,143.875,-33.875,8
NSW,144.125,-33.875,8
NSW,144.375,-33.875,8
NSW,144.625,-33.875,8
NSW,144.875,-33.875,8
NSW,145.125,-33.875,8
NSW,145.375,-33.875,8
NSW,145.625,-33.875,7
NSW,145.875,-33.875,7
NSW,146.125,-33.875,7
NSW,146.375,-33.875,7
NSW,146.625,-33.875,7
NSW,146.875,-33.875,7
NSW,147.125,-33.875,7
NSW,147.375,-33.875,7
NSW,147.625,-33.875,7
NSW,147.875,-33.875,7
NSW,148.125,-33.875,7
NSW,148.375,-33.875,7
NSW,148.625,-33.875,7
NSW,148.875,-33.875,7
NSW,149.125,-33.875,7
NSW,149.375,-33.875,7
NSW,149.625,-33.875,7
NSW,149.875,-33.875,7
NSW,150.125,-33.875,7
NSW,150.375,-33.875,6
NSW,150.625,-33.875,6
NSW,150.875,-33.875,6
NSW,151.125,-33.875,6
NSW,151.375,-33.875,6
NSW,151.625,-33.875,6
NSW,151.875,-33.875,6
NSW,152.125,-33.875,6
NSW,152.375,-33.875,6
NSW,152.625,-33.875,6
NSW,152.875,-33.875,6
NSW,153.125,-33.875,6
NSW,153.375,-33.875,6
NSW,153.625,-33.875,6
NSW,153.875,-33.875,6
NSW,141.125,-34.125,8
NSW,141.375,-34.125,8
NSW,141.625,-34.125,8
NSW,141.875,-34.125,8
NSW,142.125,-34.125,8
NSW,142.375,-34.125,8
NSW,142.625,-34.125,8
NSW,142.875,-34.125,8
NSW,143.125,-34.125,8
NSW,143.375,-34.125,8
NSW,143.625,-34.125,8
NSW,143.875,-34.125,8
NSW,144.125,-34.125,8
NSW,144.375,-34.125,8
NSW,144.625,-34.125,8
NSW,144.875,-34.125,8
NSW,145.125,-34.125,8
NSW,145.375,-34.125,7
NSW,145.625,-34.125,7
NSW,145.875,-34.125,7
NSW,146.125,-34.125,7
NSW,146.375,-34.125,7
NSW,146.625,-34.125,7
NSW,146.875,-34.125,7
NSW,147.125,-34.125,7
NSW,147.375,-34.125,7
NSW,147.625,-34.125,7
NSW,147.875,-34.125,7
NSW,148.125,-34.125,7
NSW,148.375,-34.125,7
NSW,148.625,-34.125,7
NSW,148.875,-34.125,7
NSW,149.125,-34.125,7
NSW,149.375,-34.125,7
NSW,149.625,-34.125,7
NSW,149.875,-34.125,7
NSW,150.125,-34.125,6
NSW,150.375,-34.125,6
NSW,150.625,-34.125,6
NSW,150.875,-34.125,6
NSW,151.125,-34.125,6
NSW,151.375,-34.125,6
NSW,151.625,-34.125,6
NSW,151.875,-34.125,6
NSW,152.125,-34.125,6
NSW,152.375,-34.125,6
NSW,152.625,-34.125,6
NSW,152.875,-34.125,6
NSW,153.125,-34.125,6
NSW,153.375,-34.125,6
NSW,153.625,-34.125,6
NSW,153.875,-34.125,6
NSW,141.125,-34.375,8
NSW,141.375,-34.375,8
NSW,141.625,-34.375,8
NSW,141.875,-34.375,8
NSW,142.125,-34.375,7
NSW,142.375,-34.375,7
NSW,142.625,-34.375,7
NSW,142.875,-34.375,8
NSW,143.125,-34.375,8
NSW,143.375,-34.375,8
NSW,143.625,-34.375,8
NSW,143.875,-34.375,8
NSW,144.125,-34.375,8
NSW,144.375,-34.375,8
NSW,144.625,-34.375,8
NSW,144.875,-34.375,8
NSW,145.125,-34.375,8
NSW,145.375,-34.375,7
NSW,145.625,-34.375,7
NSW,145.875,-34.375,7
NSW,146.125,-34.375,7
NSW,146.375,-34.375,7
NSW,146.625,-34.375,7
NSW,146.875,-34.375,7
NSW,147.125,-34.375,7
NSW,147.375,-34.375,7
NSW,147.625,-34.375,7
NSW,147.875,-34.375,7
NSW,148.125,-34.375,7
NSW,148.375,-34.375,7
NSW,148.625,-34.375,7
NSW,148.875,-34.375,7
NSW,149.125,-34.375,7
NSW,149.375,-34.375,7
NSW,149.625,-34.375,7
NSW,149.875,-34.375,7
NSW,150.125,-34.375,6
NSW,150.375,-34.375,6
NSW,150.625,-34.375,6
NSW,150.875,-34.375,6
NSW,151.125,-34.375,6
NSW,151.375,-34.375,6
NSW,151.625,-34.375,6
NSW,151.875,-34.375,6
NSW,152.125,-34.375,6
NSW,152.375,-34.375,6
NSW,152.625,-34.375,6
NSW,152.875,-34.375,6
NSW,153.125,-34.375,6
NSW,153.375,-34.375,6
NSW,153.625,-34.375,6
NSW,153.875,-34.375,6
NSW,141.125,-34.625,8
NSW,141.375,-34.625,8
NSW,141.625,-34.625,8
NSW,141.875,-34.625,7
NSW,142.125,-34.625,7
NSW,142.375,-34.625,7
NSW,142.625,-34.625,7
NSW,142.875,-34.625,7
NSW,143.125,-34.625,7
NSW,143.375,-34.625,8
NSW,143.625,-34.625,8
NSW,143.875,-34.625,8
NSW,144.125,-34.625,8
NSW,144.375,-34.625,8
NSW,144.625,-34.625,8
NSW,144.875,-34.625,8
NSW,145.125,-34.625,8
NSW,145.375,-34.625,8
NSW,145.625,-34.625,7
NSW,145.875,-34.625,7
NSW,146.125,-34.625,7
NSW,146.375,-34.625,7
NSW,146.625,-34.625,7
NSW,146.875,-34.625,7
NSW,147.125,-34.625,7
NSW,147.375,-34.625,7
NSW,147.625,-34.625,7
NSW,147.875,-34.625,7
NSW,148.125,-34.625,7
NSW,148.375,-34.625,7
NSW,148.625,-34.625,7
NSW,148.875,-34.625,7
NSW,149.125,-34.625,7
NSW,149.375,-34.625,7
NSW,149.625,-34.625,7
NSW,149.875,-34.625,7
NSW,150.125,-34.625,6
NSW,150.375,-34.625,6
NSW,150.625,-34.625,6
NSW,150.875,-34.625,6
NSW,151.125,-34.625,6
NSW,151.375,-34.625,6
NSW,151.625,-34.625,6
NSW,151.875,-34.625,6
NSW,152.125,-34.625,6
NSW,152.375,-34.625,6
NSW,152.625,-34.625,6
NSW,152.875,-34.625,6
NSW,153.125,-34.625,6
NSW,153.375,-34.625,6
NSW,153.625,-34.625,6
NSW,153.875,-34.625,6
NSW,141.125,-34.875,7
NSW,141.375,-34.875,8
NSW,141.625,-34.875,7
NSW,141.875,-34.875,7
NSW,142.125,-34.875,7
NSW,142.375,-34.875,7
NSW,142.625,-34.875,7
NSW,142.875,-34.875,7
NSW,143.125,-34.875,7
NSW,143.375,-34.875,7
NSW,143.625,-34.875,8
NSW,143.875,-34.875,8
NSW,144.125,-34.875,8
NSW,144.375,-34.875,8
NSW,144.625,-34.875,8
NSW,144.875,-34.875,8
NSW,145.125,-34.875,8
NSW,145.375,-34.875,8
NSW,145.625,-34.875,7
NSW,145.875,-34.875,7
NSW,146.125,-34.875,7
NSW,146.375,-34.875,7
NSW,146.625,-34.875,7
NSW,146.875,-34.875,7
NSW,147.125,-34.875,7
NSW,147.375,-34.875,7
NSW,147.625,-34.875,7
NSW,147.875,-34.875,7
NSW,148.125,-34.875,7
NSW,148.375,-34.875,7
NSW,148.625,-34.875,7
NSW,148.875,-34.875,7
NSW,149.125,-34.875,7
NSW,149.375,-34.875,7
NSW,149.625,-34.875,7
NSW,149.875,-34.875,7
NSW,150.125,-34.875,6
NSW,150.375,-34.875,6
NSW,150.625,-34.875,6
NSW,150.875,-34.875,6
NSW,151.125,-34.875,6
NSW,151.375,-34.875,6
NSW,151.625,-34.875,6
NSW,151.875,-34.875,6
NSW,152.125,-34.875,6
NSW,152.375,-34.875,6
NSW,152.625,-34.875,6
NSW,152.875,-34.875,6
NSW,153.125,-34.875,6
NSW,153.375,-34.875,6
NSW,153.625,-34.875,6
NSW,153.875,-34.875,6
NSW,141.125,-35.125,7
NSW,141.375,-35.125,7
NSW,141.625,-35.125,7
NSW,141.875,-35.125,7
NSW,142.125,-35.125,7
NSW,142.375,-35.125,7
NSW,142.625,-35.125,7
NSW,142.875,-35.125,7
NSW,143.125,-35.125,7
NSW,143.375,-35.125,7
NSW,143.625,-35.125,7
NSW,143.875,-35.125,8
NSW,144.125,-35.125,8
NSW,144.375,-35.125,8
NSW,144.625,-35.125,8
NSW,144.875,-35.125,8
NSW,145.125,-35.125,8
NSW,145.375,-35.125,8
NSW,145.625,-35.125,8
NSW,145.875,-35.125,7
NSW,146.125,-35.125,7
NSW,146.375,-35.125,7
NSW,146.625,-35.125,7
NSW,146.875,-35.125,7
NSW,147.125,-35.125,7
NSW,147.375,-35.125,7
NSW,147.625,-35.125,7
NSW,147.875,-35.125,7
NSW,148.125,-35.125,7
NSW,148.375,-35.125,7
NSW,148.625,-35.125,7
NSW,148.875,-35.125,7
NSW,149.125,-35.125,7
NSW,149.375,-35.125,7
NSW,149.625,-35.125,7
NSW,149.875,-35.125,7
NSW,150.125,-35.125,6
NSW,150.375,-35.125,6
NSW,150.625,-35.125,6
NSW,150.875,-35.125,6
NSW,151.125,-35.125,6
NSW,151.375,-35.125,6
NSW,151.625,-35.125,6
NSW,151.875,-35.125,6
NSW,152.125,-35.125,6
NSW,152.375,-35.125,6
NSW,152.625,-35.125,6
NSW,152.875,-35.125,6
NSW,153.125,-35.125,6
NSW,153.375,-35.125,6
NSW,153.625,-35.125,6
NSW,153.875,-35.125,6
NSW,141.125,-35.375,7
NSW,141.375,-35.375,7
NSW,141.625,-35.375,7
NSW,141.875,-35.375,7
NSW,142.125,-35.375,7
NSW,142.375,-35.375,7
NSW,142.625,-35.375,7
NSW,142.875,-35.375,7
NSW,143.125,-35.375,7
NSW,143.375,-35.375,7
NSW,143.625,-35.375,7
NSW,143.875,-35.375,8
NSW,144.125,-35.375,8
NSW,144.375,-35.375,8
NSW,144.625,-35.375,8
NSW,144.875,-35.375,8
NSW,145.125,-35.375,8
NSW,145.375,-35.375,8
NSW,145.625,-35.375,8
NSW,145.875,-35.375,7
NSW,146.125,-35.375,7
NSW,146.375,-35.375,7
NSW,146.625,-35.375,7
NSW,146.875,-35.375,7
NSW,147.125,-35.375,7
NSW,147.375,-35.375,7
NSW,147.625,-35.375,7
NSW,147.875,-35.375,7
NSW,148.125,-35.375,7
NSW,148.375,-35.375,7
NSW,148.625,-35.375,7
NSW,148.875,-35.375,7
NSW,149.125,-35.375,7
NSW,149.375,-35.375,7
NSW,149.625,-35.375,7
NSW,149.875,-35.375,7
NSW,150.125,-35.375,7
NSW,150.375,-35.375,6
NSW,150.625,-35.375,6
NSW,150.875,-35.375,6
NSW,151.125,-35.375,6
NSW,151.375,-35.375,6
NSW,151.625,-35.375,6
NSW,151.875,-35.375,6
NSW,152.125,-35.375,6
NSW,152.375,-35.375,6
NSW,152.625,-35.375,6
NSW,152.875,-35.375,6
NSW,153.125,-35.375,6
NSW,153.375,-35.375,6
NSW,153.625,-35.375,6
NSW,153.875,-35.375,6
NSW,141.125,-35.625,7
NSW,141.375,-35.625,7
NSW,141.625,-35.625,7
NSW,141.875,-35.625,7
NSW,142.125,-35.625,7
NSW,142.375,-35.625,7
NSW,142.625,-35.625,7
NSW,142.875,-35.625,7
NSW,143.125,-35.625,7
NSW,143.375,-35.625,7
NSW,143.625,-35.625,7
NSW,143.875,-35.625,7
NSW,144.125,-35.625,8
NSW,144.375,-35.625,8
NSW,144.625,-35.625,8
NSW,144.875,-35.625,8
NSW,145.125,-35.625,8
NSW,145.375,-35.625,7
NSW,145.625,-35.625,7
NSW,145.875,-35.625,7
NSW,146.125,-35.625,7
NSW,146.375,-35.625,7
NSW,146.625,-35.625,7
NSW,146.875,-35.625,7
NSW,147.125,-35.625,7
NSW,147.375,-35.625,7
NSW,147.625,-35.625,7
NSW,147.875,-35.625,6
NSW,148.125,-35.625,7
NSW,148.375,-35.625,7
NSW,148.625,-35.625,7
NSW,148.875,-35.625,7
NSW,149.125,-35.625,7
NSW,149.375,-35.625,7
NSW,149.625,-35.625,7
NSW,149.875,-35.625,7
NSW,150.125,-35.625,7
NSW,150.375,-35.625,6
NSW,150.625,-35.625,6
NSW,150.875,-35.625,6
NSW,151.125,-35.625,6
NSW,151.375,-35.625,6
NSW,151.625,-35.625,6
NSW,151.875,-35.625,6
NSW,152.125,-35.625,6
NSW,152.375,-35.625,6
NSW,152.625,-35.625,6
NSW,152.875,-35.625,6
NSW,153.125,-35.625,6
NSW,153.375,-35.625,6
NSW,153.625,-35.625,6
NSW,153.875,-35.625,6
NSW,141.125,-35.875,7
NSW,141.375,-35.875,7
NSW,141.625,-35.875,7
NSW,141.875,-35.875,7
NSW,142.125,-35.875,7
NSW,142.375,-35.875,7
NSW,142.625,-35.875,7
NSW,142.875,-35.875,7
NSW,143.125,-35.875,7
NSW,143.375,-35.875,7
NSW,143.625,-35.875,7
NSW,143.875,-35.875,7
NSW,144.125,-35.875,7
NSW,144.375,-35.875,7
NSW,144.625,-35.875,7
NSW,144.875,-35.875,7
NSW,145.125,-35.875,7
NSW,145.375,-35.875,7
NSW,145.625,-35.875,7
NSW,145.875,-35.875,7
NSW,146.125,-35.875,7
NSW,146.375,-35.875,7
NSW,146.625,-35.875,7
NSW,146.875,-35.875,7
NSW,147.125,-35.875,7
NSW,147.375,-35.875,7
NSW,147.625,-35.875,6
NSW,147.875,-35.875,6
NSW,148.125,-35.875,6
NSW,148.375,-35.875,6
NSW,148.625,-35.875,6
NSW,148.875,-35.875,7
NSW,149.125,-35.875,7
NSW,149.375,-35.875,7
NSW,149.625,-35.875,7
NSW,149.875,-35.875,7
NSW,150.125,-35.875,7
NSW,150.375,-35.875,6
NSW,150.625,-35.875,6
NSW,150.875,-35.875,6
NSW,151.125,-35.875,6
NSW,151.375,-35.875,6
NSW,151.625,-35.875,6
NSW,151.875,-35.875,6
NSW,152.125,-35.875,6
NSW,152.375,-35.875,6
NSW,152.625,-35.875,6
NSW,152.875,-35.875,6
NSW,153.125,-35.875,6
NSW,153.375,-35.875,6
NSW,153.625,-35.875,6
NSW,153.875,-35.875,6
NSW,141.125,-36.125,6
NSW,141.375,-36.125,6
NSW,141.625,-36.125,6
NSW,141.875,-36.125,6
NSW,142.125,-36.125,6
NSW,142.375,-36.125,6
NSW,142.625,-36.125,6
NSW,142.875,-36.125,6
NSW,143.125,-36.125,7
NSW,143.375,-36.125,7
NSW,143.625,-36.125,7
NSW,143.875,-36.125,7
NSW,144.125,-36.125,7
NSW,144.375,-36.125,7
NSW,144.625,-36.125,7
NSW,144.875,-36.125,7
NSW,145.125,-36.125,7
NSW,145.375,-36.125,7
NSW,145.625,-36.125,7
NSW,145.875,-36.125,7
NSW,146.125,-36.125,7
NSW,146.375,-36.125,7
NSW,146.625,-36.125,7
NSW,146.875,-36.125,7
NSW,147.125,-36.125,7
NSW,147.375,-36.125,6
NSW,147.625,-36.125,6
NSW,147.875,-36.125,6
NSW,148.125,-36.125,6
NSW,148.375,-36.125,6
NSW,148.625,-36.125,6
NSW,148.875,-36.125,6
NSW,149.125,-36.125,6
NSW,149.375,-36.125,7
NSW,149.625,-36.125,7
NSW,149.875,-36.125,7
NSW,150.125,-36.125,6
NSW,150.375,-36.125,6
NSW,150.625,-36.125,6
NSW,150.875,-36.125,6
NSW,151.125,-36.125,6
NSW,151.375,-36.125,6
NSW,151.625,-36.125,6
NSW,151.875,-36.125,6
NSW,152.125,-36.125,6
NSW,152.375,-36.125,6
NSW,152.625,-36.125,6
NSW,152.875,-36.125,6
NSW,153.125,-36.125,6
NSW,153.375,-36.125,6
NSW,153.625,-36.125,6
NSW,153.875,-36.125,6
NSW,141.125,-36.375,6
NSW,141.375,-36.375,6
NSW,141.625,-36.375,6
NSW,141.875,-36.375,6
NSW,142.125,-36.375,6
NSW,142.375,-36.375,6
NSW,142.625,-36.375,6
NSW,142.875,-36.375,6
NSW,143.125,-36.375,6
NSW,143.375,-36.375,6
NSW,143.625,-36.375,7
NSW,143.875,-36.375,7
NSW,144.125,-36.375,7
NSW,144.375,-36.375,7
NSW,144.625,-36.375,7
NSW,144.875,-36.375,7
NSW,145.125,-36.375,7
NSW,145.375,-36.375,7
NSW,145.625,-36.375,7
NSW,145.875,-36.375,7
NSW,146.125,-36.375,7
NSW,146.375,-36.375,7
NSW,146.625,-36.375,7
NSW,146.875,-36.375,7
NSW,147.125,-36.375,7
NSW,147.375,-36.375,6
NSW,147.625,-36.375,6
NSW,147.875,-36.375,6
NSW,148.125,-36.375,6
NSW,148.375,-36.375,6
NSW,148.625,-36.375,6
NSW,148.875,-36.375,6
NSW,149.125,-36.375,6
NSW,149.375,-36.375,6
NSW,149.625,-36.375,6
NSW,149.875,-36.375,6
NSW,150.125,-36.375,6
NSW,150.375,-36.375,6
NSW,150.625,-36.375,6
NSW,150.875,-36.375,6
NSW,151.125,-36.375,6
NSW,151.375,-36.375,6
NSW,151.625,-36.375,6
NSW,151.875,-36.375,6
NSW,152.125,-36.375,6
NSW,152.375,-36.375,6
NSW,152.625,-36.375,6
NSW,152.875,-36.375,6
NSW,153.125,-36.375,6
NSW,153.375,-36.375,6
NSW,153.625,-36.375,6
NSW,153.875,-36.375,6
NSW,141.125,-36.625,6
NSW,141.375,-36.625,6
NSW,141.625,-36.625,6
NSW,141.875,-36.625,6
NSW,142.125,-36.625,6
NSW,142.375,-36.625,6
NSW,142.625,-36.625,6
NSW,142.875,-36.625,6
NSW,143.125,-36.625,6
NSW,143.375,-36.625,6
NSW,143.625,-36.625,6
NSW,143.875,-36.625,7
NSW,144.125,-36.625,7
NSW,144.375,-36.625,7
NSW,144.625,-36.625,7
NSW,144.875,-36.625,7
NSW,145.125,-36.625,7
NSW,145.375,-36.625,6
NSW,145.625,-36.625,6
NSW,145.875,-36.625,6
NSW,146.125,-36.625,6
NSW,146.375,-36.625,6
NSW,146.625,-36.625,6
NSW,146.875,-36.625,6
NSW,147.125,-36.625,6
NSW,147.375,-36.625,6
NSW,147.625,-36.625,6
NSW,147.875,-36.625,6
NSW,148.125,-36.625,6
NSW,148.375,-36.625,6
NSW,148.625,-36.625,6
NSW,148.875,-36.625,6
NSW,149.125,-36.625,6
NSW,149.375,-36.625,6
NSW,149.625,-36.625,6
NSW,149.875,-36.625,6
NSW,150.125,-36.625,6
NSW,150.375,-36.625,6
NSW,150.625,-36.625,6
NSW,150.875,-36.625,6
NSW,151.125,-36.625,6
NSW,151.375,-36.625,6
NSW,151.625,-36.625,6
NSW,151.875,-36.625,6
NSW,152.125,-36.625,6
NSW,152.375,-36.625,6
NSW,152.625,-36.625,6
NSW,152.875,-36.625,6
NSW,153.125,-36.625,6
NSW,153.375,-36.625,6
NSW,153.625,-36.625,6
NSW,153.875,-36.625,6
NSW,141.125,-36.875,6
NSW,141.375,-36.875,6
NSW,141.625,-36.875,6
NSW,141.875,-36.875,6
NSW,142.125,-36.875,6
NSW,142.375,-36.875,6
NSW,142.625,-36.875,6
NSW,142.875,-36.875,6
NSW,143.125,-36.875,6
NSW,143.375,-36.875,6
NSW,143.625,-36.875,6
NSW,143.875,-36.875,6
NSW,144.125,-36.875,6
NSW,144.375,-36.875,6
NSW,144.625,-36.875,6
NSW,144.875,-36.875,6
NSW,145.125,-36.875,6
NSW,145.375,-36.875,6
NSW,145.625,-36.875,6
NSW,145.875,-36.875,6
NSW,146.125,-36.875,6
NSW,146.375,-36.875,6
NSW,146.625,-36.875,6
NSW,146.875,-36.875,6
NSW,147.125,-36.875,6
NSW,147.375,-36.875,6
NSW,147.625,-36.875,6
NSW,147.875,-36.875,6
NSW,148.125,-36.875,6
NSW,148.375,-36.875,6
NSW,148.625,-36.875,6
NSW,148.875,-36.875,6
NSW,149.125,-36.875,6
NSW,149.375,-36.875,6
NSW,149.625,-36.875,6
NSW,149.875,-36.875,6
NSW,150.125,-36.875,6
NSW,150.375,-36.875,6
NSW,150.625,-36.875,6
NSW,150.875,-36.875,6
NSW,151.125,-36.875,6
NSW,151.375,-36.875,6
NSW,151.625,-36.875,6
